ConceptID,ConceptLabel,Dependencies,TaxonomyID
75,Regeneration Decision,74|77,ITERA
76,Manual Adjustment,74,ITERA
77,Version Control,72,ITERA
78,Iteration Management,77,ITERA
79,Cognitive Development,80|81,AUDIE
80,Piaget Stages,,AUDIE
81,Vygotsky Theory,,AUDIE
82,Early Childhood Design,79|89,AUDIE
83,Elementary Design,79|91,AUDIE
84,Middle School Design,79,AUDIE
85,High School Design,79,AUDIE
86,Undergraduate Design,79,AUDIE
87,Graduate Design,79,AUDIE
88,Corporate Training Design,79,AUDIE
89,Touch Target Size,4,AUDIE
90,Simple Cause-Effect,44,AUDIE
91,Guided Exploration,4,AUDIE
92,Scaffolded Complexity,91|110,AUDIE
93,Reading Support,83,AUDIE
94,Abstract Concepts,84,AUDIE
95,Multiple Variables,94,AUDIE
96,Hypothesis Testing,95,AUDIE
97,Real-World Application,85,AUDIE
98,Data Interpretation,97,AUDIE
99,Theoretical Foundations,86,AUDIE
100,Mathematical Relations,99,AUDIE
101,Research Applications,87,AUDIE
102,Parameter Space,101,AUDIE
103,Job-Relevant Scenarios,88,AUDIE
104,Time-Efficient Design,103,AUDIE
105,Cognitive Load Theory,106|107|108,COGNI
106,Intrinsic Load,120,COGNI
107,Extraneous Load,120,COGNI
108,Germane Load,120|122,COGNI
109,Split Attention Effect,105,COGNI
110,Progressive Disclosure,105|116,COGNI
111,Color Accessibility,112,ACCES
112,Contrast Design,,ACCES
113,Animation Speed,41|114,COGNI
114,Learner Control,4,COGNI
115,Visual Simplicity,107,COGNI
116,Information Density,105,COGNI
117,Cognitive Load Meter,105,COGNI
118,Design Tradeoffs,105|115,COGNI
119,Mental Effort,105,COGNI
120,Working Memory,,COGNI
121,Long-Term Memory,120,COGNI
122,Schema Formation,121,COGNI
123,Misconception,130,COGNI
124,Common Misconceptions,123,COGNI
125,Misconception Correction,124|131,COGNI
126,Misconception Reinforcement,124,COGNI
127,Productive Failure,125,COGNI
128,Prediction Prompt,123|132,COGNI
129,Conceptual Boundary,123,COGNI
130,Mental Model,122,COGNI
131,Conceptual Change,130,COGNI
132,Intuition Testing,130,COGNI
133,Model Comparison,130|131,COGNI
134,Claude Code Skills,6,LIBRA
135,MicroSim Generator,134|61,LIBRA
136,Template Library,135,LIBRA
137,Iterative Refinement,135,ITERA
138,Conversation Prompting,70|137,ITERA
139,Code Generation,134,LIBRA
140,Output Validation,139,EVALU
141,Technical Evaluation,140,EVALU
142,Pedagogical Evaluation,141,EVALU
143,UX Evaluation,141,EVALU
144,Functionality Testing,141,EVALU
145,Responsiveness Testing,141,EVALU
146,Bug Identification,144,EVALU
147,Objective Alignment,2|142,EVALU
148,Cognitive Level Match,8|142,EVALU
149,Effectiveness Measure,142,EVALU
150,Intuitiveness,4,EVALU
151,Engagement Balance,143,EVALU
152,Evaluation Rubric,141|142|143,EVALU
153,Rubric Development,152,EVALU
154,Automated Evaluation,152,EVALU
155,Human Evaluation,152,EVALU
156,Documentation Standard,152,EVALU
157,Reusability,156,EVALU
158,Think-Aloud Protocol,160,EVALU
159,A/B Testing,160,EVALU
160,Learner Feedback,3,EVALU
161,Age-Based Feedback,160|79,EVALU
162,Ability-Based Feedback,160,EVALU
163,Observation Technique,158,EVALU
164,Test Interpretation,158|159,EVALU
165,Change Prioritization,164,ITERA
166,Ethical Research,158,EVALU
167,Design-Test-Refine Cycle,160|141,ITERA
168,Critical Changes,165,ITERA
169,Nice-to-Have Changes,165,ITERA
170,Fundamental Redesign,165,ITERA
171,Incremental Improvement,165,ITERA
172,Scope Creep Prevention,165,ITERA
173,Completion Criteria,167,ITERA
174,Change Log,78,ITERA
175,Design Rationale,174,ITERA
176,Universal Design,,ACCES
177,UDL Principles,176,ACCES
178,Screen Reader Support,176,ACCES
179,Keyboard Navigation,176,ACCES
180,Color Blindness Design,176|111,ACCES
181,Reduced Motion,176|113,ACCES
182,Multilingual Support,176,ACCES
183,Vocabulary Level,176,ACCES
184,Cultural Sensitivity,176,ACCES
185,Prior Knowledge Support,176|22,ACCES
186,Differentiation Strategy,176|92,ACCES
187,Accessibility Audit,176|152,ACCES
188,Constraint Simulation,187,ACCES
189,LMS Integration,3,DEPLO
190,Intelligent Textbook,3,DEPLO
191,Learning Analytics,189,DEPLO
192,Interaction Tracking,3,DEPLO
193,Maintenance Planning,189,DEPLO
194,Library Organization,136|157,DEPLO
195,Educator Collaboration,194,DEPLO
196,Content Sharing,194,DEPLO
197,Portfolio Project,167|160|152,CAPST
198,Reflection Journal,167,CAPST
199,Peer Feedback,160,CAPST
200,Self-Evaluation,152,CAPST
